"id","year","value","budget-type"
"AO",2014,35.224,"proj"
"AO",2015,27.2682926829268,"proj"
"AO",2016,25.1180124223602,"proj"
"AZ",2000,,"actual"
"AZ",2001,,"actual"
"AZ",2002,,"actual"
"AZ",2003,26.6685322512942,"actual"
"AZ",2004,26.8229777256741,"actual"
"AZ",2005,25.0099816337938,"actual"
"AZ",2006,27.9953056652086,"actual"
"AZ",2007,28.2324318606537,"actual"
"AZ",2008,51.1129821607115,"actual"
"AZ",2009,40.3572832986911,"actual"
"AZ",2010,45.6446485340869,"actual"
"AZ",2011,45.5158528480394,"actual"
"AZ",2012,40.4536021345983,"actual"
"AZ",2013,39.5213835170167,"proj"
"AZ",2014,40.9525585811659,"proj"
"AZ",2015,44.8649543715043,"proj"
"AZ",2016,,"proj"
"BD",2000,,"actual"
"BD",2001,,"actual"
"BD",2002,8.73186119873817,"actual"
"BD",2003,8.87392550143267,"actual"
"BD",2004,8.78238341968912,"actual"
"BD",2005,9.05116279069767,"actual"
"BD",2006,9.21161825726141,"actual"
"BD",2007,8.78181818181818,"actual"
"BD",2008,9.39586645468999,"actual"
"BD",2009,9.16312056737589,"actual"
"BD",2010,9.48621553884712,"actual"
"BD",2011,10.1310043668122,"actual"
"BD",2012,10.7358490566038,"actual"
"BD",2013,10.7333333333333,"actual"
"BD",2014,10.4776119402985,"actual"
"BD",2015,9.60526315789474,"actual"
"BD",2016,10.2023121387283,"proj"
"BF",2000,,"actual"
"BF",2001,10.9615384615385,"actual"
"BF",2002,11.6322869955157,"actual"
"BF",2003,12.3360655737705,"actual"
"BF",2004,13.45703125,"actual"
"BF",2005,12.6805555555556,"actual"
"BF",2006,12.9078947368421,"actual"
"BF",2007,13.5446153846154,"actual"
"BF",2008,12.9013333333333,"actual"
"BF",2009,13.6481012658228,"actual"
"BF",2010,15.3101123595506,"actual"
"BF",2011,15.6837944664032,"actual"
"BF",2012,17.5263157894737,"actual"
"BF",2013,18.530679933665,"actual"
"BF",2014,17.2840909090909,"actual"
"BF",2015,17.468509984639,"proj"
"BF",2016,18.0968660968661,"proj"
"BI",2000,,"actual"
"BI",2001,,"actual"
"BI",2002,,"actual"
"BI",2003,,"actual"
"BI",2004,14.5544554455446,"actual"
"BI",2005,14.2231404958678,"actual"
"BI",2006,13.6488549618321,"actual"
"BI",2007,13.4421768707483,"actual"
"BI",2008,13.3871230366492,"actual"
"BI",2009,13.7262499541284,"actual"
"BI",2010,14.532,"actual"
"BI",2011,16.2056737588652,"actual"
"BI",2012,15.6290801186944,"actual"
"BI",2013,14.035,"actual"
"BI",2014,14.4405286343612,"actual"
"BI",2015,15.8226164079823,"proj"
"BI",2016,16.5947046843177,"proj"
"BJ",2000,14.5464480874317,"actual"
"BJ",2001,14.3367346938776,"actual"
"BJ",2002,14.9389671361502,"actual"
"BJ",2003,15.4493392070485,"actual"
"BJ",2004,14.7029288702929,"actual"
"BJ",2005,15.1541501976285,"actual"
"BJ",2006,15.4981412639405,"actual"
"BJ",2007,19.1608391608392,"actual"
"BJ",2008,18.2225705329154,"actual"
"BJ",2009,17.1880597014925,"actual"
"BJ",2010,17.4782608695652,"actual"
"BJ",2011,16.4119241192412,"actual"
"BJ",2012,17.451690821256,"actual"
"BJ",2013,17.6777777777778,"actual"
"BJ",2014,16.507399577167,"actual"
"BJ",2015,16.6946107784431,"proj"
"BJ",2016,17.0988593155894,"proj"
"BO",2000,,"actual"
"BO",2001,23.223647518126,"actual"
"BO",2002,23.1078649306658,"actual"
"BO",2003,21.510726285862,"actual"
"BO",2004,24.7450664981472,"actual"
"BO",2005,29.4077170751973,"actual"
"BO",2006,32.4597811396434,"actual"
"BO",2007,32.7669902912621,"actual"
"BO",2008,37.5049123966942,"actual"
"BO",2009,34.5149180327869,"actual"
"BO",2010,32.0767391304348,"actual"
"BO",2011,35.4426506024096,"actual"
"BO",2012,37.2397860962567,"actual"
"BO",2013,38.7816981132075,"actual"
"BO",2014,39.6,"actual"
"BO",2015,35.2214473684211,"proj"
"BO",2016,31.9635918367347,"proj"
"BR",2000,,"actual"
"BR",2001,,"actual"
"BR",2002,,"actual"
"BR",2003,,"actual"
"BR",2004,,"actual"
"BR",2005,,"actual"
"BR",2006,,"actual"
"BR",2007,,"actual"
"BR",2008,32.9544565916399,"actual"
"BR",2009,31.9076036036036,"actual"
"BR",2010,33.3396133676093,"actual"
"BR",2011,34.437509382151,"actual"
"BR",2012,34.2948700623701,"actual"
"BR",2013,34.4161089285714,"actual"
"BR",2014,34.1561003866432,"actual"
"BR",2015,,"proj"
"BR",2016,,"proj"
"BT",2000,,"actual"
"BT",2001,,"actual"
"BT",2002,20.9937018894332,"actual"
"BT",2003,17.3747276688453,"actual"
"BT",2004,16.6228214403157,"actual"
"BT",2005,17.8522028311604,"actual"
"BT",2006,17.9798400750137,"actual"
"BT",2007,22.372129146788,"actual"
"BT",2008,23.6967370441459,"actual"
"BT",2009,24.2299334276155,"actual"
"BT",2010,29.7207556200362,"actual"
"BT",2011,22.4508720450186,"actual"
"BT",2012,22.3177377441037,"proj"
"BT",2013,20.8930693069307,"actual"
"BT",2014,20.7544642857143,"actual"
"BT",2015,20.1128,"actual"
"BT",2016,18.9789855072464,"proj"
"BW",2000,,"actual"
"BW",2001,,"actual"
"BW",2002,,"actual"
"BW",2003,42.0263055085298,"actual"
"BW",2004,39.8249502442555,"actual"
"BW",2005,41.925777331996,"actual"
"BW",2006,43.9150495762296,"actual"
"BW",2007,40.6285755666594,"actual"
"BW",2008,38.8960567696154,"actual"
"BW",2009,36.0180510937739,"actual"
"BW",2010,32.1055039194893,"actual"
"BW",2011,35.8056603773585,"actual"
"BW",2012,36.1339130434783,"proj"
"BW",2013,34.8759689922481,"proj"
"BW",2014,34.7622377622378,"proj"
"BW",2015,36.2513888888889,"proj"
"BW",2016,37.2640845070423,"proj"
"BZ",1999,20.9965346534653,"actual"
"BZ",2000,20.8,"actual"
"BZ",2001,23.6033258173619,"actual"
"BZ",2003,20.6559086395233,"actual"
"BZ",2004,21.021828358209,"actual"
"BZ",2005,22.28,"actual"
"BZ",2006,24.2007284500202,"actual"
"BZ",2007,26.9362838611217,"actual"
"BZ",2008,25.367107195301,"actual"
"BZ",2009,25.932766900628,"actual"
"BZ",2010,27.1287825475018,"actual"
"BZ",2011,26.5894039735099,"actual"
"BZ",2012,25.7088846880907,"actual"
"BZ",2013,26.3796240145543,"actual"
"BZ",2014,27.8598320301187,"actual"
"BZ",2015,26.7425320056899,"proj"
"BZ",2016,26.9606475020932,"proj"
"CD",2000,,"actual"
"CD",2001,,"actual"
"CD",2002,,"actual"
"CD",2003,,"actual"
"CD",2004,,"actual"
"CD",2005,,"actual"
"CD",2006,,"actual"
"CD",2007,8.99527186761229,"actual"
"CD",2008,11.2616822429907,"actual"
"CD",2009,10.3243243243243,"actual"
"CD",2010,12.048128342246,"actual"
"CD",2011,12.0088495575221,"actual"
"CD",2012,14.3833992094862,"actual"
"CD",2013,12.8671096345515,"actual"
"CD",2014,13.328313253012,"actual"
"CD",2015,14.2331460674157,"proj"
"CD",2016,15.4112903225806,"proj"
"CF",2000,,"actual"
"CF",2001,9.6048632218845,"actual"
"CF",2002,11.6840536512668,"actual"
"CF",2003,8.32558139534884,"actual"
"CF",2004,8.40361445783133,"actual"
"CF",2005,8.31205673758865,"actual"
"CF",2006,9.60732984293194,"actual"
"CF",2007,10.2702702702703,"actual"
"CF",2008,10.4049493813273,"actual"
"CF",2009,10.7692307692308,"actual"
"CF",2010,11.6056910569106,"actual"
"CF",2011,10.75,"actual"
"CF",2012,11.4684684684685,"actual"
"CF",2013,5.76,"actual"
"CF",2014,6.16389548693587,"proj"
"CF",2015,8.49519743863394,"proj"
"CF",2016,,"proj"
"CG",2000,26.3144104803493,"actual"
"CG",2001,30.6341463414634,"actual"
"CG",2002,27.2380952380952,"actual"
"CG",2003,29.7536945812808,"actual"
"CG",2004,30,"actual"
"CG",2005,38.6292834890966,"actual"
"CG",2006,44.3316831683168,"actual"
"CG",2007,38.9054726368159,"actual"
"CG",2008,45.9887005649718,"actual"
"CG",2009,28.8520971302428,"actual"
"CG",2010,37.3445378151261,"actual"
"CG",2011,41.9705882352941,"actual"
"CG",2012,42.3209169054441,"actual"
"CG",2013,46.4864864864865,"actual"
"CG",2014,42.3168908819133,"actual"
"CG",2015,41.7017208413002,"proj"
"CG",2016,49.404990403071,"proj"
"CI",2000,,"actual"
"CI",2001,,"actual"
"CI",2002,,"actual"
"CI",2003,,"actual"
"CI",2004,16.3611428571429,"actual"
"CI",2005,16.330743618202,"actual"
"CI",2006,17.9602577873255,"actual"
"CI",2007,18.6420512820513,"actual"
"CI",2008,18.3037037037037,"actual"
"CI",2009,17.8930434782609,"actual"
"CI",2010,17.6926829268293,"actual"
"CI",2011,13.9917355371901,"actual"
"CI",2012,18.5416058394161,"actual"
"CI",2013,18.4285714285714,"actual"
"CI",2014,17.7940476190476,"actual"
"CI",2015,19.5430107526882,"actual"
"CI",2016,19.8137254901961,"proj"
"CL",2000,21.584810736342,"actual"
"CL",2001,21.4817795805739,"actual"
"CL",2002,20.1304347826087,"actual"
"CL",2003,20.051711026616,"actual"
"CL",2004,21.1036363636364,"actual"
"CL",2005,22.6751814223512,"actual"
"CL",2006,24.2887804878049,"actual"
"CL",2007,25.4362831858407,"actual"
"CL",2008,24.2,"actual"
"CL",2009,19,"actual"
"CL",2010,21.3807207207207,"actual"
"CL",2011,22.737520661157,"actual"
"CL",2012,22.2,"actual"
"CL",2013,20.9,"actual"
"CL",2014,20.5881081081081,"actual"
"CL",2015,20.3905095541401,"proj"
"CL",2016,22.3544848484848,"proj"
"CM",2000,,"actual"
"CM",2001,,"actual"
"CM",2002,17.4802110817942,"actual"
"CM",2003,18.2828282828283,"actual"
"CM",2004,15.2100840336134,"actual"
"CM",2005,17.6342857142857,"actual"
"CM",2006,19.2545260915868,"actual"
"CM",2007,19.070480081716,"actual"
"CM",2008,20.4038461538462,"actual"
"CM",2009,16.7181818181818,"actual"
"CM",2010,15.974358974359,"actual"
"CM",2011,17.52,"actual"
"CM",2012,17.5555555555556,"actual"
"CM",2013,17.6438356164384,"actual"
"CM",2014,17.879746835443,"actual"
"CM",2015,17.3076923076923,"proj"
"CM",2016,16.5055555555556,"proj"
"CN",2000,,"actual"
"CN",2001,,"actual"
"CN",2002,,"actual"
"CN",2003,,"actual"
"CN",2004,,"actual"
"CN",2005,16.8465608465608,"actual"
"CN",2006,17.8461538461538,"actual"
"CN",2007,19.3198529411765,"actual"
"CN",2008,,"actual"
"CN",2009,,"actual"
"CN",2010,24.5815085158151,"actual"
"CN",2011,26.9156378600823,"actual"
"CN",2012,27.7560073937153,"actual"
"CN",2013,27.7018425460637,"proj"
"CN",2014,28.0185185185185,"proj"
"CN",2015,28.6925287356322,"proj"
"CN",2016,27.7746666666667,"proj"
"CR",2000,,"actual"
"CR",2001,,"actual"
"CR",2002,,"actual"
"CR",2003,,"actual"
"CR",2004,,"actual"
"CR",2005,,"actual"
"CR",2006,13.8898305084746,"actual"
"CR",2007,15.0357142857143,"actual"
"CR",2008,15.4658385093168,"actual"
"CR",2009,13.6589595375723,"actual"
"CR",2010,13.219387755102,"actual"
"CR",2011,13.4065420560748,"actual"
"CR",2012,13.3247863247863,"actual"
"CR",2013,13.6290322580645,"actual"
"CR",2014,13.5767790262172,"actual"
"CR",2015,14.113074204947,"actual"
"CR",2016,14.3928571428571,"proj"
"CV",2000,,"actual"
"CV",2001,19.5127096297859,"actual"
"CV",2002,20.9806902270186,"actual"
"CV",2003,20.0941554713515,"actual"
"CV",2004,20.9225754589202,"actual"
"CV",2005,21.8461061123177,"actual"
"CV",2006,23.1697247706422,"actual"
"CV",2007,24.2286885245902,"actual"
"CV",2008,24.2644444444444,"actual"
"CV",2009,21.8308823529412,"actual"
"CV",2010,21.6064748201439,"actual"
"CV",2011,22.6851351351351,"actual"
"CV",2012,21.522,"actual"
"CV",2013,21.7863636363636,"actual"
"CV",2014,24.0326923076923,"proj"
"CV",2015,25.3880503144654,"proj"
"CV",2016,26.485628742515,"proj"
"DJ",2000,24.2613492585657,"actual"
"DJ",2001,23.0116504854369,"actual"
"DJ",2002,23.3207547169811,"actual"
"DJ",2003,27.8785714285714,"actual"
"DJ",2004,28.8669491525424,"actual"
"DJ",2005,30.897619047619,"actual"
"DJ",2006,30.9963503649635,"actual"
"DJ",2007,30.1543046357616,"actual"
"DJ",2008,28.7165714285714,"actual"
"DJ",2009,31.6694444444444,"actual"
"DJ",2010,30.9841025641026,"actual"
"DJ",2011,28.2568181818182,"actual"
"DJ",2012,25.8630705394191,"actual"
"DJ",2013,19.776833976834,"proj"
"DJ",2014,19.6035460992908,"proj"
"DJ",2015,18.4879478827362,"proj"
"DJ",2016,17.6504451038576,"proj"
"DO",2000,,"actual"
"DO",2001,,"actual"
"DO",2002,,"actual"
"DO",2003,,"actual"
"DO",2004,,"actual"
"DO",2005,,"actual"
"DO",2006,,"actual"
"DO",2007,16.2602739726027,"actual"
"DO",2008,14.8734939759036,"actual"
"DO",2009,13.0924855491329,"actual"
"DO",2010,13.020202020202,"proj"
"DO",2011,13.0315315315315,"proj"
"DO",2012,,"proj"
"DO",2013,,"proj"
"DO",2014,,"proj"
"DO",2015,,"proj"
"DO",2016,,"proj"
"DZ",2000,38.3033980582524,"actual"
"DZ",2001,34.5981087470449,"actual"
"DZ",2002,35.4712389380531,"actual"
"DZ",2003,37.04,"actual"
"DZ",2004,36.0130081300813,"actual"
"DZ",2005,40.776455026455,"actual"
"DZ",2006,42.8211764705882,"actual"
"DZ",2007,39.4406417112299,"actual"
"DZ",2008,47.1909090909091,"actual"
"DZ",2009,36.8706118355065,"actual"
"DZ",2010,36.6083333333333,"actual"
"DZ",2011,39.9310344827586,"actual"
"DZ",2012,39.4753086419753,"actual"
"DZ",2013,35.789156626506,"actual"
"DZ",2014,34.3488372093023,"proj"
"DZ",2015,34.9107142857143,"proj"
"DZ",2016,35.4662921348315,"proj"
"EG",2000,,"actual"
"EG",2001,,"actual"
"EG",2002,,"actual"
"EG",2003,,"actual"
"EG",2004,23.3529411764706,"actual"
"EG",2005,23.1095406360424,"actual"
"EG",2006,26.8258859784283,"actual"
"EG",2007,25.8730012771392,"actual"
"EG",2008,26.3326433121019,"actual"
"EG",2009,25.4929090909091,"actual"
"EG",2010,22.631811023622,"actual"
"EG",2011,22.6647708333333,"actual"
"EG",2012,20.4096385542169,"actual"
"EG",2013,21.6521739130435,"actual"
"EG",2014,20.1714285714286,"actual"
"EG",2015,20.5102880658436,"proj"
"EG",2016,19.4136690647482,"proj"
"ET",2000,14.1490883089024,"actual"
"ET",2001,14.8437727922514,"actual"
"ET",2002,15.5203005949275,"actual"
"ET",2003,15.0691966699103,"actual"
"ET",2004,15.9204264665507,"actual"
"ET",2005,14.5626168224299,"actual"
"ET",2006,14.6842105263158,"actual"
"ET",2007,12.5994219653179,"actual"
"ET",2008,11.9176,"actual"
"ET",2009,11.885798816568,"actual"
"ET",2010,13.9536269430052,"actual"
"ET",2011,13.421359223301,"actual"
"ET",2012,13.770281124498,"actual"
"ET",2013,14.3110726643599,"actual"
"ET",2014,13.79,"actual"
"ET",2015,15.0499193548387,"actual"
"ET",2016,16.2602739726027,"actual"
"FJ",2000,,"actual"
"FJ",2001,,"actual"
"FJ",2002,,"actual"
"FJ",2003,,"actual"
"FJ",2004,,"actual"
"FJ",2005,24.0558615263572,"actual"
"FJ",2006,26.065909514057,"actual"
"FJ",2007,25.2598942184935,"actual"
"FJ",2008,25.6812110418522,"actual"
"FJ",2009,25.0089063056644,"actual"
"FJ",2010,25.3652058432935,"actual"
"FJ",2011,26.5770423991727,"actual"
"FJ",2012,26.8960674157303,"actual"
"FJ",2013,26.8538889607869,"actual"
"FJ",2014,27.5716122997779,"actual"
"FJ",2015,28.1588094720834,"proj"
"FJ",2016,29.3034468608945,"proj"
"FM",2000,22.5751072961373,"actual"
"FM",2001,18.9166666666667,"actual"
"FM",2002,19.5020746887967,"actual"
"FM",2003,19.7551020408163,"actual"
"FM",2004,25.020920502092,"actual"
"FM",2005,20.9236947791165,"actual"
"FM",2006,21.699604743083,"actual"
"FM",2007,20.625,"actual"
"FM",2008,21.1832061068702,"actual"
"FM",2009,21.2544802867383,"actual"
"FM",2010,21.4864864864865,"actual"
"FM",2011,20.7096774193548,"actual"
"FM",2012,22.8834355828221,"actual"
"FM",2013,58.3544303797468,"actual"
"FM",2014,37.0440251572327,"actual"
"FM",2015,30.6289308176101,"proj"
"FM",2016,30.2769230769231,"proj"
"GA",2000,31.4479166666667,"actual"
"GA",2001,31.8940217391304,"actual"
"GA",2002,29.4054054054054,"actual"
"GA",2003,28.1164021164021,"actual"
"GA",2004,27.7975609756098,"actual"
"GA",2005,28.7014028056112,"actual"
"GA",2006,29.804143126177,"actual"
"GA",2007,27.4546979865772,"actual"
"GA",2008,29.9423631123919,"actual"
"GA",2009,29.3554006968641,"actual"
"GA",2010,25.7946554149086,"actual"
"GA",2011,28.7762237762238,"actual"
"GA",2012,30.0798175598632,"actual"
"GA",2013,30.1726121979287,"actual"
"GA",2014,26.1290322580645,"actual"
"GA",2015,21.457345971564,"actual"
"GA",2016,18.4731934731935,"proj"
"GD",2000,21.2179487179487,"actual"
"GD",2001,20.3131672597865,"actual"
"GD",2002,20.2330363262509,"actual"
"GD",2003,20.6954887218045,"actual"
"GD",2004,18.6959208899876,"actual"
"GD",2005,19.1848694725626,"actual"
"GD",2006,20.1325556733828,"actual"
"GD",2007,20.9228515625,"actual"
"GD",2008,20.8520179372197,"actual"
"GD",2009,19.4812680115274,"actual"
"GD",2010,20.6003842459174,"actual"
"GD",2011,20.2616555661275,"actual"
"GD",2012,19.7037037037037,"actual"
"GD",2013,19.4901098901099,"actual"
"GD",2014,20.4104022754978,"actual"
"GD",2015,21.4904027098231,"actual"
"GD",2016,20.8894490457328,"proj"
"GE",2000,14.8452755254013,"actual"
"GE",2001,15.522924782739,"actual"
"GE",2002,18.0230686695279,"actual"
"GE",2003,18.5952825782345,"actual"
"GE",2004,24.2162052117264,"actual"
"GE",2005,22.4765510713364,"actual"
"GE",2006,25.4532269760696,"actual"
"GE",2007,28.6571731199247,"actual"
"GE",2008,27.4547837483617,"actual"
"GE",2009,27.1099744245524,"actual"
"GE",2010,25.9991322373813,"actual"
"GE",2011,27.32090042721,"actual"
"GE",2012,27.7525127068445,"actual"
"GE",2013,26.7366931128245,"actual"
"GE",2014,26.8130360205832,"actual"
"GE",2015,27.0099709705919,"proj"
"GE",2016,28.3568408291197,"proj"
"GH",2000,,"actual"
"GH",2001,,"actual"
"GH",2002,,"actual"
"GH",2003,,"actual"
"GH",2004,,"actual"
"GH",2005,,"actual"
"GH",2006,,"actual"
"GH",2007,,"actual"
"GH",2008,,"actual"
"GH",2009,,"actual"
"GH",2010,,"actual"
"GH",2011,17.1041192991842,"actual"
"GH",2012,16.9620925446458,"actual"
"GH",2013,16.2627387171363,"actual"
"GH",2014,17.558407079646,"actual"
"GH",2015,17.0328571428571,"actual"
"GH",2016,18.2137724550898,"proj"
"GM",2000,12.8141091658084,"actual"
"GM",2001,10.4618473895582,"actual"
"GM",2002,11.3068021450748,"actual"
"GM",2003,10.8790601243953,"actual"
"GM",2004,14.4859329152523,"actual"
"GM",2005,14.5963220453016,"actual"
"GM",2006,16.4481914604297,"actual"
"GM",2007,17.4525690705048,"actual"
"GM",2008,16.3299584752484,"actual"
"GM",2009,16.2061924407218,"actual"
"GM",2010,14.8563498612257,"actual"
"GM",2011,16.1118458341205,"actual"
"GM",2012,16.395464355452,"actual"
"GM",2013,16.2964108910891,"actual"
"GM",2014,18.717277486911,"actual"
"GM",2015,19.6843592964824,"proj"
"GM",2016,20.7326892109501,"proj"
"GN",2000,11.3671128107075,"actual"
"GN",2001,12.1413043478261,"actual"
"GN",2002,13.1029159519726,"actual"
"GN",2003,11.0248538011696,"actual"
"GN",2004,11.4705882352941,"actual"
"GN",2005,14.5514018691589,"actual"
"GN",2006,14.3841059602649,"actual"
"GN",2007,14.235632183908,"actual"
"GN",2008,15.6201923076923,"actual"
"GN",2009,16.2081447963801,"actual"
"GN",2010,15.3321033210332,"actual"
"GN",2011,16.8011869436202,"actual"
"GN",2012,20.1414141414141,"actual"
"GN",2013,18.3837209302326,"actual"
"GN",2014,18.2033542976939,"actual"
"GN",2015,20.187134502924,"proj"
"GN",2016,20.4278350515464,"proj"
"GQ",2000,,"actual"
"GQ",2001,,"actual"
"GQ",2002,,"actual"
"GQ",2003,,"actual"
"GQ",2004,,"actual"
"GQ",2005,,"actual"
"GQ",2006,39.9184060721063,"actual"
"GQ",2007,36.8769968051118,"actual"
"GQ",2008,34.5226244343891,"actual"
"GQ",2009,33.3521126760563,"actual"
"GQ",2010,26.6542750929368,"actual"
"GQ",2011,28.2079207920792,"actual"
"GQ",2012,28.0263157894737,"actual"
"GQ",2013,24.9444444444444,"actual"
"GQ",2014,24.3679245283019,"actual"
"GQ",2015,22.5703794369645,"proj"
"GQ",2016,26.603498542274,"proj"
"GT",2000,12.3827067669173,"actual"
"GT",2001,12.3959183673469,"actual"
"GT",2002,12.7429447852761,"actual"
"GT",2003,12.533908045977,"actual"
"GT",2004,12.3484210526316,"actual"
"GT",2005,11.9843653846154,"actual"
"GT",2006,12.7173913043478,"actual"
"GT",2007,12.8286259541985,"actual"
"GT",2008,12.0195945945946,"actual"
"GT",2009,11.050974025974,"actual"
"GT",2010,11.2387387387387,"actual"
"GT",2011,11.6382749326146,"actual"
"GT",2012,11.6136708860759,"actual"
"GT",2013,11.6451536643026,"actual"
"GT",2014,11.3473568281938,"proj"
"GT",2015,11.4506147540984,"proj"
"GT",2016,11.4396226415094,"proj"
"GW",2000,,"actual"
"GW",2001,8.50694444444444,"actual"
"GW",2002,7.48275862068966,"actual"
"GW",2003,7.50902527075812,"actual"
"GW",2004,8.71886120996441,"actual"
"GW",2005,9.03225806451613,"actual"
"GW",2006,10.1941747572816,"actual"
"GW",2007,7.98798798798799,"actual"
"GW",2008,8.9405684754522,"actual"
"GW",2009,9.07692307692308,"actual"
"GW",2010,10.6443914081146,"actual"
"GW",2011,10.0766283524904,"actual"
"GW",2012,9.05511811023622,"actual"
"GW",2013,8.10650887573964,"actual"
"GW",2014,11.9525547445255,"actual"
"GW",2015,12.288,"proj"
"GW",2016,13.1349782293179,"proj"
"GY",2000,,"actual"
"GY",2001,,"actual"
"GY",2002,,"actual"
"GY",2003,,"actual"
"GY",2004,,"actual"
"GY",2005,,"actual"
"GY",2006,23.3,"actual"
"GY",2007,24.4138636363636,"actual"
"GY",2008,21.6723214285714,"actual"
"GY",2009,24.4309927360775,"actual"
"GY",2010,23.7608695652174,"actual"
"GY",2011,22.9847908745247,"actual"
"GY",2012,23.4648370497427,"actual"
"GY",2013,23.3876221498371,"proj"
"GY",2014,25.6220472440945,"proj"
"GY",2015,28.6523736600306,"proj"
"GY",2016,26.5550906555091,"proj"
"HN",2000,17.7424411214953,"actual"
"HN",2001,18.2641627118644,"actual"
"HN",2002,18.3236906976744,"actual"
"HN",2003,18.8759454545455,"actual"
"HN",2004,19.5404740740741,"actual"
"HN",2005,16.3775391304348,"actual"
"HN",2006,16.6927572815534,"actual"
"HN",2007,17.3120333333333,"actual"
"HN",2008,17.8583969465649,"actual"
"HN",2009,15.2126811594203,"actual"
"HN",2010,15.523745819398,"actual"
"HN",2011,16.1946268656716,"actual"
"HN",2012,15.8456930747922,"actual"
"HN",2013,16.2783819628647,"actual"
"HN",2014,17.6827317073171,"actual"
"HN",2015,17.2879157427938,"proj"
"HN",2016,17.643755186722,"proj"
"HT",2000,,"actual"
"HT",2001,,"actual"
"HT",2002,,"actual"
"HT",2003,,"actual"
"HT",2004,8.89785714285714,"actual"
"HT",2005,9.67559523809524,"actual"
"HT",2006,10.2081218274112,"actual"
"HT",2007,10.5440909090909,"actual"
"HT",2008,10.696812749004,"actual"
"HT",2009,11.1496268656716,"actual"
"HT",2010,11.7696629213483,"actual"
"HT",2011,12.8359735973597,"actual"
"HT",2012,12.7957317073171,"actual"
"HT",2013,12.7328767123288,"actual"
