"id","year","value","budget-type"
"AM",2013,1666.76800549992,"proj"
"AM",2014,1767.65041483291,"proj"
"AM",2015,1906.40160544839,"proj"
"AM",2016,2091.757623618,"proj"
"AM",2017,,"proj"
"AM",2018,,"proj"
"AM",2019,,"proj"
"AM",2020,,"proj"
"AO",2000,,"actual"
"AO",2001,,"actual"
"AO",2002,,"actual"
"AO",2003,,"actual"
"AO",2004,,"actual"
"AO",2005,,"actual"
"AO",2006,630.108258133746,"actual"
"AO",2007,868.755170030161,"actual"
"AO",2008,1528.41940049257,"actual"
"AO",2009,883.987734938686,"actual"
"AO",2010,1672.09495482665,"actual"
"AO",2011,2921.65071046213,"actual"
"AO",2012,3213.89250269998,"actual"
"AO",2013,3068.73688150018,"actual"
"AO",2014,2668.27903567362,"proj"
"AO",2015,1894.06364042086,"proj"
"AO",2016,2893.25253568037,"proj"
"AO",2017,,"proj"
"AO",2018,,"proj"
"AO",2019,,"proj"
"AO",2020,,"proj"
"AZ",2000,,"actual"
"AZ",2001,,"actual"
"AZ",2002,,"actual"
"AZ",2003,311.222530515404,"actual"
"AZ",2004,400.145478298896,"actual"
"AZ",2005,629.147571590909,"actual"
"AZ",2006,1160.68609408522,"actual"
"AZ",2007,2120.132055432,"actual"
"AZ",2008,6154.73003294088,"actual"
"AZ",2009,3866.63455373733,"actual"
"AZ",2010,5880.75201684752,"actual"
"AZ",2011,8434.67048138429,"actual"
"AZ",2012,8101.34691447526,"actual"
"AZ",2013,8485.90520459511,"proj"
"AZ",2014,8863.47390256202,"proj"
"AZ",2015,8092.08081129872,"proj"
"AZ",2016,,"proj"
"AZ",2017,,"proj"
"AZ",2018,,"proj"
"AZ",2019,,"proj"
"AZ",2020,,"proj"
"BA",2000,1109.47580003379,"actual"
"BA",2001,1210.4590493593,"actual"
"BA",2002,1365.12252830694,"actual"
"BA",2003,1769.93041140447,"actual"
"BA",2004,1822.4073168217,"actual"
"BA",2005,2078.1245853944,"actual"
"BA",2006,2649.37898764028,"actual"
"BA",2007,3207.54067802997,"actual"
"BA",2008,3710.02351505573,"actual"
"BA",2009,3604.12810658877,"actual"
"BA",2010,3893.15969307712,"actual"
"BA",2011,4121.33185824337,"actual"
"BA",2012,4183.89358323758,"actual"
"BA",2013,4154.89485594933,"actual"
"BA",2014,4320.99603221726,"actual"
"BA",2015,4496.3033013666,"proj"
"BA",2016,4745.06785412378,"proj"
"BA",2017,5039.56073990596,"proj"
"BA",2018,5417.54705171784,"proj"
"BA",2019,5894.55295015593,"proj"
"BA",2020,6429.85280299567,"proj"
"BD",2000,,"actual"
"BD",2001,,"actual"
"BD",2002,,"actual"
"BD",2003,,"actual"
"BD",2004,,"actual"
"BD",2005,,"actual"
"BD",2006,,"actual"
"BD",2007,68.7288466614975,"actual"
"BD",2008,89.2802039716842,"actual"
"BD",2009,103.324545272094,"actual"
"BD",2010,128.81155049883,"actual"
"BD",2011,168.640532509269,"actual"
"BD",2012,219.93597562519,"actual"
"BD",2013,261.581616650948,"actual"
"BD",2014,298.325568241762,"actual"
"BD",2015,326.487551448507,"actual"
"BD",2016,417.69823718855,"proj"
"BD",2017,557.628146374007,"proj"
"BD",2018,,"proj"
"BD",2019,,"proj"
"BD",2020,,"proj"
"BF",2000,,"actual"
"BF",2001,63.4938071883883,"actual"
"BF",2002,72.0859013494369,"actual"
"BF",2003,82.396127435903,"actual"
"BF",2004,91.907750477825,"actual"
"BF",2005,98.113509545574,"actual"
"BF",2006,101.660017440323,"actual"
"BF",2007,113.595935253509,"actual"
"BF",2008,131.67416022147,"actual"
"BF",2009,146.244505130712,"actual"
"BF",2010,186.855932967218,"actual"
"BF",2011,224.993747419269,"actual"
"BF",2012,290.639167539186,"actual"
"BF",2013,314.821007910412,"actual"
"BF",2014,286.15297390444,"actual"
"BF",2015,301.802578799533,"proj"
"BF",2016,335.932093471007,"proj"
"BF",2017,,"proj"
"BF",2018,,"proj"
"BF",2019,,"proj"
"BF",2020,,"proj"
"BI",2000,,"actual"
"BI",2001,,"actual"
"BI",2002,,"actual"
"BI",2003,,"actual"
"BI",2004,11.6992724522858,"actual"
"BI",2005,15.4294792379871,"actual"
"BI",2006,16.1627373339219,"actual"
"BI",2007,18.960184357817,"actual"
"BI",2008,29.7617515372973,"actual"
"BI",2009,37.4471561602819,"actual"
"BI",2010,48.3630755343026,"actual"
"BI",2011,64.3788783309119,"actual"
"BI",2012,82.8114242587261,"actual"
"BI",2013,96.6340479377429,"actual"
"BI",2014,119.711783488888,"actual"
"BI",2015,131.608596158942,"proj"
"BI",2016,160.66789445136,"proj"
"BI",2017,191.994239201835,"proj"
"BI",2018,220.630124142072,"proj"
"BI",2019,,"proj"
"BI",2020,,"proj"
"BJ",2000,120.600072475137,"actual"
"BJ",2001,125.714616561604,"actual"
"BJ",2002,142.663640513642,"actual"
"BJ",2003,156.732732565344,"actual"
"BJ",2004,153.128266760287,"actual"
"BJ",2005,168.716715500017,"actual"
"BJ",2006,181.48490513039,"actual"
"BJ",2007,232.228805008103,"actual"
"BJ",2008,254.418904890263,"actual"
"BJ",2009,250.938792290636,"actual"
"BJ",2010,257.605772211554,"actual"
"BJ",2011,261.015520927241,"actual"
"BJ",2012,325.412811544979,"actual"
"BJ",2013,354.621480919925,"actual"
"BJ",2014,334.832598781329,"actual"
"BJ",2015,352.687001773554,"proj"
"BJ",2016,371.701211497288,"proj"
"BJ",2017,398.614397063928,"proj"
"BJ",2018,431.891832750162,"proj"
"BJ",2019,467.469315501698,"proj"
"BJ",2020,508.275518717387,"proj"
"BO",2000,,"actual"
"BO",2001,212.40885087019,"actual"
"BO",2002,224.839866088068,"actual"
"BO",2003,238.720350405036,"actual"
"BO",2004,327.604379365757,"actual"
"BO",2005,448.438397604313,"actual"
"BO",2006,658.75493906197,"actual"
"BO",2007,788.174539563358,"actual"
"BO",2008,1150.44091600637,"actual"
"BO",2009,1024.67207396289,"actual"
"BO",2010,1152.94216209915,"actual"
"BO",2011,1728.28656843144,"actual"
"BO",2012,2156.43981038154,"actual"
"BO",2013,2656.82215083742,"actual"
"BO",2014,2931.75739689174,"actual"
"BO",2015,2449.34130311952,"proj"
"BO",2016,2434.96686996235,"proj"
"BO",2017,2788.18299426908,"proj"
"BO",2018,3152.96991838214,"proj"
"BO",2019,3569.39740895303,"proj"
"BO",2020,3986.73329690026,"proj"
"BR",2000,,"actual"
"BR",2001,,"actual"
"BR",2002,,"actual"
"BR",2003,,"actual"
"BR",2004,,"actual"
"BR",2005,,"actual"
"BR",2006,,"actual"
"BR",2007,,"actual"
"BR",2008,1721.83386978352,"actual"
"BR",2009,1895.68848613532,"actual"
"BR",2010,2483.62293555438,"actual"
"BR",2011,3091.57138327435,"actual"
"BR",2012,3619.65477635446,"actual"
"BR",2013,4275.83771666522,"actual"
"BR",2014,4808.68474937182,"actual"
"BR",2015,,"proj"
"BR",2016,,"proj"
"BR",2017,,"proj"
"BR",2018,,"proj"
"BR",2019,,"proj"
"BR",2020,,"proj"
"BT",2000,,"actual"
"BT",2001,,"actual"
"BT",2002,200.030953674739,"actual"
"BT",2003,189.286286490646,"actual"
"BT",2004,200.97562857017,"actual"
"BT",2005,246.737467796794,"actual"
"BT",2006,289.429731281574,"actual"
"BT",2007,432.334743705012,"actual"
"BT",2008,542.307126512751,"actual"
"BT",2009,637.581012287875,"actual"
"BT",2010,935.220217345481,"actual"
"BT",2011,877.973723685424,"actual"
"BT",2012,1081.34228535371,"proj"
"BT",2013,1184.50843967343,"actual"
"BT",2014,1371.8734861929,"actual"
"BT",2015,1543.59228386823,"actual"
"BT",2016,1650.20769875147,"proj"
"BT",2017,1805.67449930042,"proj"
"BT",2018,2025.38977968973,"proj"
"BT",2019,,"proj"
"BT",2020,,"proj"
"BW",2000,,"actual"
"BW",2001,,"actual"
"BW",2002,,"actual"
"BW",2003,907.163640563483,"actual"
"BW",2004,1076.82418241683,"actual"
"BW",2005,1544.34923944589,"actual"
"BW",2006,1984.30323048692,"actual"
"BW",2007,2145.63312455795,"actual"
"BW",2008,2286.3028863015,"actual"
"BW",2009,2343.9928473978,"actual"
"BW",2010,2962.61826136878,"actual"
"BW",2011,3799.23273435987,"actual"
"BW",2012,4211.22614677589,"proj"
"BW",2013,4557.44870668545,"proj"
"BW",2014,5525.34646723608,"proj"
"BW",2015,5879.97427328218,"proj"
"BW",2016,5404.14218370709,"proj"
"BW",2017,6187.37390037601,"proj"
"BW",2018,,"proj"
"BW",2019,,"proj"
"BY",2000,,"actual"
"BY",2001,,"actual"
"BY",2002,,"actual"
"BY",2003,,"actual"
"BY",2004,,"actual"
"BY",2005,,"actual"
"BY",2006,,"actual"
"BY",2007,,"actual"
"BY",2008,,"actual"
"BY",2009,,"actual"
"BY",2010,,"actual"
"BY",2011,,"actual"
"BY",2012,,"actual"
"BY",2013,,"actual"
"BY",2014,,"actual"
"BY",2015,,"proj"
"BY",2016,,"proj"
"BY",2017,,"proj"
"BY",2018,,"proj"
"BY",2019,,"proj"
"BY",2020,,"proj"
"BZ",1999,893.430455127965,"actual"
"BZ",2000,961.317611412033,"actual"
"BZ",2001,1115.36482623597,"actual"
"BZ",2003,1027.35342517683,"actual"
"BZ",2004,1099.91349088707,"actual"
"BZ",2005,1233.69595107316,"actual"
"BZ",2006,1471.98256106312,"actual"
"BZ",2007,1757.81522610925,"actual"
"BZ",2008,1713.79898710235,"actual"
"BZ",2009,1682.84397418764,"actual"
"BZ",2010,1863.03721351852,"actual"
"BZ",2011,1974.70366073599,"actual"
"BZ",2012,1990.7500229606,"actual"
"BZ",2013,2108.48521453416,"actual"
"BZ",2014,2320.38367503106,"actual"
"BZ",2015,2230.93371347113,"proj"
"BZ",2016,2250.26778493369,"proj"
"BZ",2017,2308.48956999665,"proj"
"BZ",2018,,"proj"
"BZ",2019,,"proj"
"CD",2000,,"actual"
"CD",2001,,"actual"
"CD",2002,,"actual"
"CD",2003,,"actual"
"CD",2004,,"actual"
"CD",2005,,"actual"
"CD",2006,,"actual"
"CD",2007,8.4058434485315,"actual"
"CD",2008,15.4529939354273,"actual"
"CD",2009,25.448263103508,"actual"
"CD",2010,43.0329153625157,"actual"
"CD",2011,56.911542475191,"actual"
"CD",2012,77.5865422651361,"actual"
"CD",2013,87.6076037009786,"actual"
"CD",2014,98.19142290413,"actual"
"CD",2015,109.307747044172,"proj"
"CD",2016,120.756932710034,"proj"
"CD",2017,136.265127567406,"proj"
"CD",2018,153.841964422683,"proj"
"CD",2019,171.681325444489,"proj"
"CD",2020,189.003055841142,"proj"
"CF",2000,,"actual"
"CF",2001,31.9503431703263,"actual"
"CF",2002,39.6630366637565,"actual"
"CF",2003,27.5625715640735,"actual"
"CF",2004,28.2502649042785,"actual"
"CF",2005,30.1882242203742,"actual"
"CF",2006,38.450794780999,"actual"
"CF",2007,43.784883278407,"actual"
"CF",2008,50.8526682225888,"actual"
"CF",2009,56.3733744190708,"actual"
"CF",2010,63.8293666018609,"actual"
"CF",2011,62.4924414509468,"actual"
"CF",2012,71.6673171615873,"actual"
"CF",2013,25.4611653479529,"actual"
"CF",2014,33.4013108542517,"proj"
"CF",2015,53.3300201187368,"proj"
"CF",2016,,"proj"
"CF",2017,,"proj"
"CF",2018,,"proj"
"CF",2019,,"proj"
"CF",2020,,"proj"
"CG",2000,975.732014026807,"actual"
"CG",2001,850.653464864966,"actual"
"CG",2002,738.495725140959,"actual"
"CG",2003,726.924177044554,"actual"
"CG",2004,1008.16225451713,"actual"
"CG",2005,1997.56236887688,"actual"
"CG",2006,3323.28204723968,"actual"
"CG",2007,2851.91658634986,"actual"
"CG",2008,5454.58802136438,"actual"
"CG",2009,2255.72810105337,"actual"
"CG",2010,4464.59620176841,"actual"
"CG",2011,6163.52242537327,"actual"
"CG",2012,6140.02967859059,"actual"
"CG",2013,5790.96195003129,"actual"
"CG",2014,4873.37184405153,"actual"
"CG",2015,2817.67534042559,"proj"
"CG",2016,3180.94159680249,"proj"
"CG",2017,4000.05728201501,"proj"
"CG",2018,4205.4852722021,"proj"
"CG",2019,4028.6163512328,"proj"
"CG",2020,3793.05653314994,"proj"
"CI",2000,,"actual"
"CI",2001,,"actual"
"CI",2002,,"actual"
"CI",2003,,"actual"
"CI",2004,247.729320082292,"actual"
"CI",2005,251.392489377664,"actual"
"CI",2006,283.279023560744,"actual"
"CI",2007,308.952161768498,"actual"
"CI",2008,355.327364472085,"actual"
"CI",2009,368.954606767916,"actual"
"CI",2010,400.807370424769,"actual"
"CI",2011,311.778495159708,"actual"
"CI",2012,467.58426195984,"actual"
"CI",2013,526.228019084491,"actual"
"CI",2014,544.696145717922,"actual"
"CI",2015,657.292928611077,"actual"
"CI",2016,722.839116265699,"proj"
"CI",2017,795.921950108941,"proj"
"CI",2018,879.805229505909,"proj"
"CI",2019,962.344897858138,"proj"
"CI",2020,1048.15741199377,"proj"
"CL",2000,767.567390203049,"actual"
"CL",2001,846.155114087378,"actual"
"CL",2002,877.555869520731,"actual"
"CL",2003,992.304252053267,"actual"
"CL",2004,1280.24704614181,"actual"
"CL",2005,1660.75497348812,"actual"
"CL",2006,2358.47338635769,"actual"
"CL",2007,2822.6253923068,"actual"
"CL",2008,2769.40118425526,"actual"
"CL",2009,2290.56443198547,"actual"
"CL",2010,3198.42300343222,"actual"
"CL",2011,3790.45867735688,"actual"
"CL",2012,3934.61956867519,"actual"
"CL",2013,3980.28790191827,"actual"
"CL",2014,4425.64411638461,"actual"
"CL",2015,4789.42965259108,"proj"
"CL",2016,5640.55317416856,"proj"
"CL",2017,,"proj"
"CL",2018,,"proj"
"CL",2019,,"proj"
"CL",2020,,"proj"
"CM",2000,,"actual"
"CM",2001,,"actual"
"CM",2002,256.846384294949,"actual"
"CM",2003,273.81338870981,"actual"
"CM",2004,236.570495156571,"actual"
"CM",2005,287.631390967678,"actual"
"CM",2006,340.784964936759,"actual"
"CM",2007,345.808893237965,"actual"
"CM",2008,396.340685002659,"actual"
"CM",2009,346.323844272816,"actual"
"CM",2010,352.570935376415,"actual"
"CM",2011,415.022153687314,"actual"
"CM",2012,451.257766918885,"actual"
"CM",2013,490.189037227948,"actual"
"CM",2014,536.899879184004,"actual"
"CM",2015,545.768487569047,"proj"
"CM",2016,551.751491433779,"proj"
"CM",2017,588.93200708842,"proj"
"CM",2018,635.37078377801,"proj"
"CM",2019,680.886757896878,"proj"
"CM",2020,724.386532407008,"proj"
"CN",2000,,"actual"
"CN",2001,,"actual"
"CN",2002,,"actual"
"CN",2003,,"actual"
"CN",2004,,"actual"
"CN",2005,,"actual"
"CN",2006,,"actual"
"CN",2007,,"actual"
"CN",2008,,"actual"
"CN",2009,,"actual"
"CN",2010,1836.66998975732,"actual"
"CN",2011,2557.77389907634,"actual"
"CN",2012,3013.86299352554,"actual"
"CN",2013,3381.05770811409,"proj"
"CN",2014,3738.42746494784,"proj"
"CN",2015,4113.04200617671,"proj"
"CN",2016,4315.88661390875,"proj"
"CN",2017,4632.32307436699,"proj"
"CN",2018,5014.98290383716,"proj"
"CN",2019,5440.42371372671,"proj"
"CN",2020,5946.34423261886,"proj"
"CO",2000,,"actual"
"CO",2001,,"actual"
"CO",2002,,"actual"
"CO",2003,,"actual"
"CO",2004,,"actual"
"CO",2005,,"actual"
"CO",2006,,"actual"
"CO",2007,,"actual"
"CO",2008,,"actual"
"CO",2009,,"actual"
"CO",2010,,"actual"
"CO",2011,,"actual"
"CO",2012,,"actual"
"CO",2013,,"actual"
"CO",2014,,"actual"
"CO",2015,,"actual"
"CO",2016,,"proj"
"CO",2017,,"proj"
"CO",2018,,"proj"
"CO",2019,,"proj"
"CO",2020,,"proj"
"CO",2021,,"proj"
"CR",2000,,"actual"
"CR",2001,,"actual"
"CR",2002,,"actual"
"CR",2003,,"actual"
"CR",2004,,"actual"
"CR",2005,,"actual"
"CR",2006,,"actual"
"CR",2007,,"actual"
"CR",2008,,"actual"
"CR",2009,,"actual"
"CR",2010,,"actual"
"CR",2011,,"actual"
"CR",2012,,"actual"
"CR",2013,,"actual"
"CR",2014,,"actual"
"CR",2015,,"actual"
"CR",2016,,"proj"
"CR",2017,,"proj"
"CR",2018,,"proj"
"CR",2019,,"proj"
"CR",2020,,"proj"
"CR",2021,,"proj"
"CV",2000,,"actual"
"CV",2001,585.485069255457,"actual"
"CV",2002,647.035933006185,"actual"
"CV",2003,678.269935411764,"actual"
"CV",2004,724.811254901641,"actual"
"CV",2005,798.143394915996,"actual"
"CV",2006,977.289800158521,"actual"
"CV",2007,1170.0867686529,"actual"
"CV",2008,1339.89078748757,"actual"
"CV",2009,1238.29773495819,"actual"
"CV",2010,1253.76623339216,"actual"
"CV",2011,1430.31080965249,"actual"
"CV",2012,1341.88329696851,"actual"
"CV",2013,1398.17593100238,"actual"
"CV",2014,1542.19122778633,"proj"
"CV",2015,1646.1041277997,"proj"
"CV",2016,1801.22955184335,"proj"
"CV",2017,1972.38065653685,"proj"
"CV",2018,,"proj"
"CV",2019,,"proj"
"CV",2020,,"proj"
"DJ",2000,230.725905864574,"actual"
"DJ",2001,226.454883219263,"actual"
"DJ",2002,229.873604416448,"actual"
"DJ",2003,288.080033551479,"actual"
"DJ",2004,315.505754140392,"actual"
"DJ",2005,361.835304128904,"actual"
"DJ",2006,397.551445928457,"actual"
"DJ",2007,435.52414806113,"actual"
"DJ",2008,512.541628023759,"actual"
"DJ",2009,574.552852387015,"actual"
"DJ",2010,615.719668925297,"actual"
"DJ",2011,647.345020849488,"actual"
"DJ",2012,658.02779929667,"actual"
"DJ",2013,744.504477702651,"proj"
"DJ",2014,857.422886871997,"proj"
"DJ",2015,875.477998042135,"proj"
"DJ",2016,908.551005523433,"proj"
"DJ",2017,969.201037181847,"proj"
"DJ",2018,1040.43438439287,"proj"
"DJ",2019,1129.9002993072,"proj"
"DJ",2020,,"proj"
"DM",2000,1403.98463567225,"actual"
"DM",2001,1429.8447576573,"actual"
"DM",2002,,"actual"
"DM",2003,1270.42073170328,"actual"
"DM",2004,1524.03910401994,"actual"
"DM",2005,1663.80360053265,"actual"
"DM",2006,1824.50902405911,"actual"
"DM",2007,2039.53663377096,"actual"
"DM",2008,2259.44158799261,"actual"
"DM",2009,2616.3906887523,"actual"
"DM",2010,2764.21588317423,"actual"
"DM",2011,2796.65220096975,"actual"
"DM",2012,2654.6113434876,"proj"
"DM",2013,2786.15169253417,"proj"
"DM",2014,2849.06540094666,"proj"
"DM",2015,2908.4626469956,"proj"
"DM",2016,2983.59466558333,"proj"
"DM",2017,3128.48968035175,"proj"
"DM",2018,3316.14190975724,"proj"
"DM",2019,,"proj"
"DM",2020,,"proj"
"DO",2000,,"actual"
"DO",2001,,"actual"
"DO",2002,,"actual"
"DO",2003,,"actual"
"DO",2004,,"actual"
"DO",2005,,"actual"
"DO",2006,,"actual"
"DO",2007,884.216805404604,"actual"
"DO",2008,1003.55142695598,"actual"
"DO",2009,941.866787991304,"actual"
"DO",2010,1120.74828879206,"proj"
"DO",2011,1356.81001827435,"proj"
"DO",2012,,"proj"
"DO",2013,,"proj"
"DO",2014,,"proj"
"DO",2015,,"proj"
"DO",2016,,"proj"
"DO",2017,,"proj"
"DO",2018,,"proj"
"DO",2019,,"proj"
"DO",2020,,"proj"
"DZ",2000,754.325300098397,"actual"
"DZ",2001,686.156328047873,"actual"
"DZ",2002,750.485520696839,"actual"
"DZ",2003,971.448740574485,"actual"
"DZ",2004,1223.54319597161,"actual"
"DZ",2005,1948.20664094516,"actual"
"DZ",2006,2505.43637971284,"actual"
"DZ",2007,2661.00592560718,"actual"
"DZ",2008,,"actual"
"DZ",2009,2608.83535967248,"actual"
"DZ",2010,3548.26158653402,"actual"
"DZ",2011,5398.67219828513,"actual"
"DZ",2012,6307.08835238483,"actual"
"DZ",2013,5730.18707703287,"actual"
"DZ",2014,5556.33828155962,"proj"
"DZ",2015,5073.48683573028,"proj"
"DZ",2016,5476.71421664499,"proj"
"DZ",2017,6238.33748572694,"proj"
"DZ",2018,6864.29791284114,"proj"
"DZ",2019,7482.54202310787,"proj"
"DZ",2020,,"proj"
"EG",2000,,"actual"
"EG",2001,,"actual"
"EG",2002,,"actual"
"EG",2003,,"actual"
"EG",2004,248.867789827916,"actual"
"EG",2005,284.193272809424,"actual"
"EG",2006,398.181325040103,"actual"
"EG",2007,511.551970364303,"actual"
"EG",2008,687.993000447634,"actual"
"EG",2009,845.695870286107,"actual"
"EG",2010,932.57250651744,"actual"
"EG",2011,1156.41927940141,"actual"
"EG",2012,1318.25451658419,"actual"
"EG",2013,1645.88082231482,"actual"
"EG",2014,1901.439228397,"actual"
"EG",2015,2421.0981409425,"proj"
"EG",2016,2822.18904381189,"proj"
"EG",2017,3675.79743127042,"proj"
"EG",2018,4566.66897625091,"proj"
"EG",2019,5367.6549509796,"proj"
"EG",2020,,"proj"
"ET",2000,3.90431234133385,"actual"
"ET",2001,3.86103009042782,"actual"
"ET",2002,3.69864775769702,"actual"
"ET",2003,4.20683847230596,"actual"
"ET",2004,5.41165876787094,"actual"
"ET",2005,6.43845108403393,"actual"
"ET",2006,8.71487650019279,"actual"
"ET",2007,11.0770721795175,"actual"
"ET",2008,19.3448384533037,"actual"
"ET",2009,31.4897319803504,"actual"
"ET",2010,42.9630773851309,"actual"
"ET",2011,65.0211827236833,"actual"
"ET",2012,127.124299367096,"actual"
"ET",2013,159.246069664874,"actual"
"ET",2014,204.821277399467,"actual"
"ET",2015,272.27457843464,"actual"
"ET",2016,377.523806633499,"actual"
"ET",2017,475.485455315012,"proj"
"ET",2018,597.729522365308,"proj"
"ET",2019,766.43646371182,"proj"
"ET",2020,993.172281285663,"proj"
"ET",2021,1267.36086736504,"proj"
"FJ",2000,,"actual"
"FJ",2001,,"actual"
"FJ",2002,,"actual"
"FJ",2003,,"actual"
"FJ",2004,,"actual"
"FJ",2005,,"actual"
"FJ",2006,,"actual"
"FJ",2007,1063.27701419403,"actual"
"FJ",2008,1111.39685344228,"actual"
"FJ",2009,1086.49697890202,"actual"
"FJ",2010,1220.39125882174,"actual"
"FJ",2011,1557.29087911493,"actual"
"FJ",2012,1706.59905843356,"actual"
"FJ",2013,1903.07067552439,"actual"
"FJ",2014,,"actual"
"FJ",2015,,"proj"
"FJ",2016,,"proj"
"FJ",2017,,"proj"
"FJ",2018,,"proj"
"FJ",2019,,"proj"
"FJ",2020,,"proj"
"FM",2000,336.920300799526,"actual"
"FM",2001,294.93160302883,"actual"
"FM",2002,307.618515986837,"actual"
"FM",2003,314.857513927361,"actual"
"FM",2004,393.29739929109,"actual"
"FM",2005,349.685790598757,"actual"
"FM",2006,378.037972716766,"actual"
"FM",2007,378.441269779161,"actual"
"FM",2008,417.598562805694,"actual"
"FM",2009,473.587924898515,"actual"
"FM",2010,520.834669757,"actual"
"FM",2011,537.29799806025,"actual"
"FM",2012,658.859515547644,"actual"
"FM",2013,1636.35274775456,"actual"
"FM",2014,1090.21327762709,"actual"
"FM",2015,911.012589557962,"proj"
"FM",2016,930.946583511983,"proj"
"FM",2017,968.370272995119,"proj"
"FM",2018,1008.94655045831,"proj"
"FM",2019,1046.69821889173,"proj"
"FM",2020,1092.9521375917,"proj"
"GA",2000,2787.08184428469,"actual"
"GA",2001,2477.28320981048,"actual"
"GA",2002,2249.70175870424,"actual"
"GA",2003,2150.24715844473,"actual"
"GA",2004,2414.78840617951,"actual"
"GA",2005,3631.37793020171,"actual"
"GA",2006,4247.4549262744,"actual"
"GA",2007,4502.04046658151,"actual"
"GA",2008,6310.21384811032,"actual"
"GA",2009,4164.8399296254,"actual"
"GA",2010,5095.89941750527,"actual"
"GA",2011,7448.0533257143,"actual"
"GA",2012,7438.86310501193,"actual"
"GA",2013,6676.75879816334,"actual"
"GA",2014,5846.3634546643,"actual"
"GA",2015,4009.80939755182,"actual"
"GA",2016,3412.99571447393,"proj"
"GA",2017,3932.40341425122,"proj"
"GA",2018,4429.17749773443,"proj"
"GA",2019,4951.44080904248,"proj"
"GA",2020,5464.62721210564,"proj"
"GA",2021,5989.64249172133,"proj"
"GD",2000,1166.5038898317,"actual"
"GD",2001,1141.12080436609,"actual"
"GD",2002,1185.51193377624,"actual"
"GD",2003,1324.99366941176,"actual"
