"id","year","value","budget-type"
"BA",2012,4.78660891172224,"actual"
"BA",2013,5.21304311286663,"actual"
"BA",2014,5.62114279200795,"actual"
"BA",2015,5.55162659123055,"proj"
"BA",2016,5.64100277889231,"proj"
"BA",2017,5.75576069339722,"proj"
"BA",2018,5.77920523459943,"proj"
"BA",2019,5.75167622586639,"proj"
"BA",2020,5.73778118966199,"proj"
"BD",2000,,"actual"
"BD",2001,,"actual"
"BD",2002,,"actual"
"BD",2003,,"actual"
"BD",2004,,"actual"
"BD",2005,,"actual"
"BD",2006,,"actual"
"BD",2007,5.47945205479452,"actual"
"BD",2008,3.90243902439024,"actual"
"BD",2009,3.14842578710645,"actual"
"BD",2010,5.25657071339174,"actual"
"BD",2011,2.21285563751317,"actual"
"BD",2012,4.12805391743892,"actual"
"BD",2013,4.30906389301634,"actual"
"BD",2014,4.3626448534424,"actual"
"BD",2015,2.92553191489362,"actual"
"BD",2016,2.3783185840708,"proj"
"BD",2017,2.6707530647986,"proj"
"BD",2018,,"proj"
"BD",2019,,"proj"
"BD",2020,,"proj"
"BF",2000,,"actual"
"BF",2001,39.4100451767207,"actual"
"BF",2002,31.3673631314467,"actual"
"BF",2003,30.5747126436782,"actual"
"BF",2004,25.4006063230836,"actual"
"BF",2005,26.4747332393799,"actual"
"BF",2006,31.1524293983512,"actual"
"BF",2007,32.3289777094543,"actual"
"BF",2008,23.287888395688,"actual"
"BF",2009,30.1231367465975,"actual"
"BF",2010,22.5971370143149,"actual"
"BF",2011,24.2241955504631,"actual"
"BF",2012,21.7391304347826,"actual"
"BF",2013,22.5012138447666,"actual"
"BF",2014,19.4080690333813,"actual"
"BF",2015,22.2586819797648,"proj"
"BF",2016,20.7683672196582,"proj"
"BF",2017,,"proj"
"BF",2018,,"proj"
"BF",2019,,"proj"
"BF",2020,,"proj"
"BI",2000,,"actual"
"BI",2001,,"actual"
"BI",2002,,"actual"
"BI",2003,,"actual"
"BI",2004,42.443226311668,"actual"
"BI",2005,36.9366068156834,"actual"
"BI",2006,48.5911443358252,"actual"
"BI",2007,52.8513481269387,"actual"
"BI",2008,66.9642857142857,"actual"
"BI",2009,57.4534161490683,"actual"
"BI",2010,60.9606705351386,"actual"
"BI",2011,57.3694029850746,"actual"
"BI",2012,53.6722666901223,"actual"
"BI",2013,55.2847471127041,"actual"
"BI",2014,48.6727742541696,"actual"
"BI",2015,50.5610972568579,"proj"
"BI",2016,48.4858064108238,"proj"
"BI",2017,47.9451281472282,"proj"
"BI",2018,47.3894758436763,"proj"
"BI",2019,,"proj"
"BI",2020,,"proj"
"BJ",2000,9.2087312414734,"actual"
"BJ",2001,14.0672782874618,"actual"
"BJ",2002,5.63463819691578,"actual"
"BJ",2003,9.49677419354839,"actual"
"BJ",2004,13.6821419798575,"actual"
"BJ",2005,11.1059587294227,"actual"
"BJ",2006,11.7858654253068,"actual"
"BJ",2007,12.5857393523688,"actual"
"BJ",2008,8.2109584714985,"actual"
"BJ",2009,14.8098831188046,"actual"
"BJ",2010,7.17364532019704,"actual"
"BJ",2011,12.5739858524614,"actual"
"BJ",2012,9.19351270913771,"actual"
"BJ",2013,4.97929970161947,"actual"
"BJ",2014,5.21004812338233,"actual"
"BJ",2015,4.84641638225256,"proj"
"BJ",2016,6.84870215820185,"proj"
"BJ",2017,5.26389932381668,"proj"
"BJ",2018,5.23809266688625,"proj"
"BJ",2019,5.20077471047849,"proj"
"BJ",2020,5.17875723842271,"proj"
"BO",2000,,"actual"
"BO",2001,9.43232074240557,"actual"
"BO",2002,8.89615357863254,"actual"
"BO",2003,11.8904254615232,"actual"
"BO",2004,9.19200969799188,"actual"
"BO",2005,6.79367953254876,"actual"
"BO",2006,5.37600244017132,"actual"
"BO",2007,4.78205670757512,"actual"
"BO",2008,3.09278350515464,"actual"
"BO",2009,3.35195530726257,"actual"
"BO",2010,3.31325301204819,"actual"
"BO",2011,2.20994475138122,"actual"
"BO",2012,1.84696569920844,"actual"
"BO",2013,0.767263427109974,"actual"
"BO",2014,0.75187969924812,"actual"
"BO",2015,0.852272727272727,"proj"
"BO",2016,0.917431192660551,"proj"
"BO",2017,0.613496932515337,"proj"
"BO",2018,0.609756097560976,"proj"
"BO",2019,0.604229607250755,"proj"
"BO",2020,0.604229607250755,"proj"
"BR",2000,,"actual"
"BR",2001,,"actual"
"BR",2002,,"actual"
"BR",2003,,"actual"
"BR",2004,,"actual"
"BR",2005,,"actual"
"BR",2006,,"actual"
"BR",2007,,"actual"
"BR",2008,0,"actual"
"BR",2009,0,"actual"
"BR",2010,0,"actual"
"BR",2011,0,"actual"
"BR",2012,0,"actual"
"BR",2013,0,"actual"
"BR",2014,0,"actual"
"BR",2015,,"proj"
"BR",2016,,"proj"
"BR",2017,,"proj"
"BR",2018,,"proj"
"BR",2019,,"proj"
"BR",2020,,"proj"
"BT",2000,,"actual"
"BT",2001,,"actual"
"BT",2002,42.3663690812521,"actual"
"BT",2003,32.1661468670258,"actual"
"BT",2004,51.4921792534306,"actual"
"BT",2005,41.8909857266022,"actual"
"BT",2006,48.2067827130852,"actual"
"BT",2007,37.3126904184543,"actual"
"BT",2008,32.4636254239142,"actual"
"BT",2009,31.8803335919317,"actual"
"BT",2010,35.8793159083575,"actual"
"BT",2011,37.2639500212977,"actual"
"BT",2012,38.0508887265644,"proj"
"BT",2013,31.1853905103538,"actual"
"BT",2014,37.981910834823,"actual"
"BT",2015,28.3650558468202,"actual"
"BT",2016,39.3431992403715,"proj"
"BT",2017,33.0064732678015,"proj"
"BT",2018,37.4686974013712,"proj"
"BT",2019,,"proj"
"BT",2020,,"proj"
"BW",2000,,"actual"
"BW",2001,,"actual"
"BW",2002,,"actual"
"BW",2003,0.376612953015991,"actual"
"BW",2004,1.93796291139945,"actual"
"BW",2005,0.50747743297256,"actual"
"BW",2006,1.64180745409902,"actual"
"BW",2007,2.01543889063537,"actual"
"BW",2008,2.10736393464804,"actual"
"BW",2009,2.64962271302071,"actual"
"BW",2010,1.05414931111823,"actual"
"BW",2011,1.38488320731676,"actual"
"BW",2012,0.249651927600941,"proj"
"BW",2013,0.95980275613085,"proj"
"BW",2014,0.985957573946818,"proj"
"BW",2015,1.03698648315608,"proj"
"BW",2016,1.07866596874299,"proj"
"BW",2017,1.011393514461,"proj"
"BW",2018,,"proj"
"BW",2019,,"proj"
"BY",2000,,"actual"
"BY",2001,,"actual"
"BY",2002,,"actual"
"BY",2003,,"actual"
"BY",2004,,"actual"
"BY",2005,,"actual"
"BY",2006,,"actual"
"BY",2007,,"actual"
"BY",2008,,"actual"
"BY",2009,,"actual"
"BY",2010,,"actual"
"BY",2011,,"actual"
"BY",2012,,"actual"
"BY",2013,,"actual"
"BY",2014,,"actual"
"BY",2015,,"proj"
"BY",2016,,"proj"
"BY",2017,,"proj"
"BY",2018,,"proj"
"BY",2019,,"proj"
"BY",2020,,"proj"
"BZ",1999,7.07964601769912,"actual"
"BZ",2000,6.30630630630631,"actual"
"BZ",2001,4.0650406504065,"actual"
"BZ",2003,1.40845070422535,"actual"
"BZ",2004,6.57894736842105,"actual"
"BZ",2005,2.56410256410256,"actual"
"BZ",2006,5.82677165354331,"actual"
"BZ",2007,3.41997264021888,"actual"
"BZ",2008,11.1825192802057,"actual"
"BZ",2009,4.6195652173913,"actual"
"BZ",2010,0.89974293059126,"actual"
"BZ",2011,3.94736842105263,"actual"
"BZ",2012,2.5089605734767,"actual"
"BZ",2013,4.3956043956044,"actual"
"BZ",2014,3.8961038961039,"actual"
"BZ",2015,4.18367346938776,"proj"
"BZ",2016,4.07149950347567,"proj"
"BZ",2017,3.93474088291747,"proj"
"BZ",2018,,"proj"
"BZ",2019,,"proj"
"CD",2000,,"actual"
"CD",2001,,"actual"
"CD",2002,,"actual"
"CD",2003,,"actual"
"CD",2004,,"actual"
"CD",2005,,"actual"
"CD",2006,,"actual"
"CD",2007,13.2269099201824,"actual"
"CD",2008,11.1356932153392,"actual"
"CD",2009,30.7796917497733,"actual"
"CD",2010,42.6571646729448,"actual"
"CD",2011,31.1167512690355,"actual"
"CD",2012,16.7086289768826,"actual"
"CD",2013,15.6059285091543,"actual"
"CD",2014,8.68578502166288,"actual"
"CD",2015,14.9404062447541,"proj"
"CD",2016,16.267523364486,"proj"
"CD",2017,12.8598081023454,"proj"
"CD",2018,11.4661879114303,"proj"
"CD",2019,11.2091222030981,"proj"
"CD",2020,11.0817941952507,"proj"
"CF",2000,,"actual"
"CF",2001,27.7714285714286,"actual"
"CF",2002,25.9678942398489,"actual"
"CF",2003,15.8307210031348,"actual"
"CF",2004,28.9171974522293,"actual"
"CF",2005,33.5227272727273,"actual"
"CF",2006,58.3664208735111,"actual"
"CF",2007,28.5470085470085,"actual"
"CF",2008,31.4031180400891,"actual"
"CF",2009,32.8675981370592,"actual"
"CF",2010,32.3058684054535,"actual"
"CF",2011,19.0441708906589,"actual"
"CF",2012,29.7848869277441,"actual"
"CF",2013,32.4451410658307,"actual"
"CF",2014,31.0756972111554,"proj"
"CF",2015,28.8650580875782,"proj"
"CF",2016,,"proj"
"CF",2017,,"proj"
"CF",2018,,"proj"
"CF",2019,,"proj"
"CF",2020,,"proj"
"CG",2000,1.1158516573679,"actual"
"CG",2001,0.632911392405063,"actual"
"CG",2002,0.695652173913043,"actual"
"CG",2003,1.62866449511401,"actual"
"CG",2004,1.07238605898123,"actual"
"CG",2005,0.481540930979133,"actual"
"CG",2006,0.278396436525612,"actual"
"CG",2007,0.949968334388854,"actual"
"CG",2008,1.40168201842211,"actual"
"CG",2009,1.12359550561798,"actual"
"CG",2010,0.179291797400269,"actual"
"CG",2011,1.20939875604699,"actual"
"CG",2012,0.336021505376344,"actual"
"CG",2013,0.832532821005444,"actual"
"CG",2014,1.08278030038421,"actual"
"CG",2015,1.35074290859973,"proj"
"CG",2016,0.997697620874904,"proj"
"CG",2017,0.828363154406892,"proj"
"CG",2018,0.897435897435897,"proj"
"CG",2019,0.947546531302876,"proj"
"CG",2020,0.979680696661829,"proj"
"CI",2000,,"actual"
"CI",2001,,"actual"
"CI",2002,,"actual"
"CI",2003,,"actual"
"CI",2004,5.03482587064677,"actual"
"CI",2005,6.04086845466156,"actual"
"CI",2006,3.21273516642547,"actual"
"CI",2007,2.86447199657974,"actual"
"CI",2008,8.32483072071236,"actual"
"CI",2009,2.97529234251226,"actual"
"CI",2010,2.70052758651525,"actual"
"CI",2011,1.90625181064952,"actual"
"CI",2012,3.09758144502937,"actual"
"CI",2013,6.62937983220924,"actual"
"CI",2014,9.23058237687496,"actual"
"CI",2015,7.19938728618841,"actual"
"CI",2016,7.71689497716895,"proj"
"CI",2017,7.30499380932728,"proj"
"CI",2018,6.66915748178591,"proj"
"CI",2019,6.40326975476839,"proj"
"CI",2020,6.18283756424233,"proj"
"CL",2000,0.917431192660551,"actual"
"CL",2001,1.37614678899083,"actual"
"CL",2002,0.943396226415094,"actual"
"CL",2003,0.961538461538462,"actual"
"CL",2004,0.454545454545455,"actual"
"CL",2005,0.840336134453782,"actual"
"CL",2006,0.775193798449612,"actual"
"CL",2007,0.740740740740741,"actual"
"CL",2008,0.411522633744856,"actual"
"CL",2009,0.523560209424084,"actual"
"CL",2010,0.465116279069767,"actual"
"CL",2011,0.43859649122807,"actual"
"CL",2012,0.448430493273543,"actual"
"CL",2013,0.476190476190476,"actual"
"CL",2014,0.480769230769231,"actual"
"CL",2015,0,"proj"
"CL",2016,0.45045045045045,"proj"
"CL",2017,,"proj"
"CL",2018,,"proj"
"CL",2019,,"proj"
"CL",2020,,"proj"
"CM",2000,,"actual"
"CM",2001,,"actual"
"CM",2002,1.77777777777778,"actual"
"CM",2003,3.85126162018592,"actual"
"CM",2004,1.47744945567652,"actual"
"CM",2005,2.9559748427673,"actual"
"CM",2006,59.5706618962433,"actual"
"CM",2007,5.94458438287154,"actual"
"CM",2008,4.1553748870822,"actual"
"CM",2009,4.51948051948052,"actual"
"CM",2010,3.65979381443299,"actual"
"CM",2011,2.66666666666667,"actual"
"CM",2012,2.3083264633141,"actual"
"CM",2013,1.75371711780404,"actual"
"CM",2014,1.56794425087108,"actual"
"CM",2015,2.14118434258949,"proj"
"CM",2016,1.68762409000662,"proj"
"CM",2017,1.45330859616574,"proj"
"CM",2018,1.2289225492998,"proj"
"CM",2019,1.01036958255783,"proj"
"CM",2020,0.920856147336984,"proj"
"CN",2000,,"actual"
"CN",2001,,"actual"
"CN",2002,,"actual"
"CN",2003,,"actual"
"CN",2004,,"actual"
"CN",2005,,"actual"
"CN",2006,,"actual"
"CN",2007,,"actual"
"CN",2008,,"actual"
"CN",2009,,"actual"
"CN",2010,0,"actual"
"CN",2011,0,"actual"
"CN",2012,0,"actual"
"CN",2013,0,"proj"
"CN",2014,0,"proj"
"CN",2015,0,"proj"
"CN",2016,0,"proj"
"CN",2017,0,"proj"
"CN",2018,0,"proj"
"CN",2019,0,"proj"
"CN",2020,0,"proj"
"CO",2000,,"actual"
"CO",2001,,"actual"
"CO",2002,,"actual"
"CO",2003,,"actual"
"CO",2004,,"actual"
"CO",2005,,"actual"
"CO",2006,,"actual"
"CO",2007,,"actual"
"CO",2008,,"actual"
"CO",2009,,"actual"
"CO",2010,,"actual"
"CO",2011,,"actual"
"CO",2012,,"actual"
"CO",2013,,"actual"
"CO",2014,,"actual"
"CO",2015,,"actual"
"CO",2016,,"proj"
"CO",2017,,"proj"
"CO",2018,,"proj"
"CO",2019,,"proj"
"CO",2020,,"proj"
"CO",2021,,"proj"
"CR",2000,,"actual"
"CR",2001,,"actual"
"CR",2002,,"actual"
"CR",2003,,"actual"
"CR",2004,,"actual"
"CR",2005,,"actual"
"CR",2006,,"actual"
"CR",2007,,"actual"
"CR",2008,,"actual"
"CR",2009,,"actual"
"CR",2010,,"actual"
"CR",2011,,"actual"
"CR",2012,,"actual"
"CR",2013,,"actual"
"CR",2014,,"actual"
"CR",2015,,"actual"
"CR",2016,,"proj"
"CR",2017,,"proj"
"CR",2018,,"proj"
"CR",2019,,"proj"
"CR",2020,,"proj"
"CR",2021,,"proj"
"CV",2000,,"actual"
"CV",2001,21.6931216931217,"actual"
"CV",2002,27.3913043478261,"actual"
"CV",2003,20.0913242009132,"actual"
"CV",2004,31.7857142857143,"actual"
"CV",2005,21.1247619403264,"actual"
"CV",2006,18.6477258085298,"actual"
"CV",2007,15.8606359056104,"actual"
"CV",2008,16.4085028198127,"actual"
"CV",2009,18.7465790914067,"actual"
"CV",2010,22.3853211009174,"actual"
"CV",2011,11.4516299187678,"actual"
"CV",2012,7.89728958630528,"actual"
"CV",2013,9.95195791620817,"actual"
"CV",2014,11.5361019348749,"proj"
"CV",2015,7.25773101134954,"proj"
"CV",2016,6.25052988554472,"proj"
"CV",2017,5.06470807721765,"proj"
"CV",2018,,"proj"
"CV",2019,,"proj"
"CV",2020,,"proj"
"DJ",2000,21.327994223258,"actual"
"DJ",2001,17.6270243970251,"actual"
"DJ",2002,20.1214980450448,"actual"
"DJ",2003,17.7579939946268,"actual"
"DJ",2004,19.1977417212259,"actual"
"DJ",2005,16.660958170998,"actual"
"DJ",2006,11.053160738972,"actual"
"DJ",2007,14.0919210595827,"actual"
"DJ",2008,31.245553548952,"actual"
"DJ",2009,17.3277449857149,"actual"
"DJ",2010,15.0511782239469,"actual"
"DJ",2011,17.6404345521993,"actual"
"DJ",2012,24.8166554086654,"actual"
"DJ",2013,13.9220501349413,"proj"
"DJ",2014,18.9447056011473,"proj"
"DJ",2015,23.4514852028269,"proj"
"DJ",2016,22.8274702097554,"proj"
"DJ",2017,21.8380725353312,"proj"
"DJ",2018,13.3652987022178,"proj"
"DJ",2019,13.34574646185,"proj"
"DJ",2020,,"proj"
"DM",2000,8.52444829078321,"actual"
"DM",2001,24.3814987450699,"actual"
"DM",2002,,"actual"
"DM",2003,13.8689407540395,"actual"
"DM",2004,22.1754385964912,"actual"
"DM",2005,15.2758620689655,"actual"
"DM",2006,18.6398763523957,"actual"
"DM",2007,18.7096774193548,"actual"
"DM",2008,25.4901960784314,"actual"
"DM",2009,25.1269595937293,"actual"
"DM",2010,24.2096329301931,"actual"
"DM",2011,26.311424424632,"actual"
"DM",2012,15.703086722195,"proj"
"DM",2013,13.5900621118012,"proj"
"DM",2014,13.6946527945802,"proj"
"DM",2015,13.8036809815951,"proj"
"DM",2016,13.8990825688073,"proj"
"DM",2017,13.984461709212,"proj"
"DM",2018,13.9137857447717,"proj"
"DM",2019,,"proj"
"DM",2020,,"proj"
"DO",2000,,"actual"
"DO",2001,,"actual"
"DO",2002,,"actual"
"DO",2003,,"actual"
"DO",2004,,"actual"
"DO",2005,,"actual"
"DO",2006,,"actual"
"DO",2007,1.12453144523115,"actual"
"DO",2008,1.1609287429944,"actual"
"DO",2009,1.52173913043478,"actual"
"DO",2010,0.769822940723634,"proj"
"DO",2011,1.33015006821282,"proj"
"DO",2012,,"proj"
"DO",2013,,"proj"
"DO",2014,,"proj"
"DO",2015,,"proj"
"DO",2016,,"proj"
"DO",2017,,"proj"
"DO",2018,,"proj"
"DO",2019,,"proj"
"DO",2020,,"proj"
"DZ",2000,0,"actual"
"DZ",2001,1.0546954228923,"actual"
"DZ",2002,0,"actual"
"DZ",2003,0.148916504056691,"actual"
"DZ",2004,0.0180570603105814,"actual"
"DZ",2005,0,"actual"
"DZ",2006,0.00274732822330284,"actual"
"DZ",2007,0.00542314054068711,"actual"
"DZ",2008,,"actual"
"DZ",2009,0,"actual"
"DZ",2010,0,"actual"
"DZ",2011,0,"actual"
"DZ",2012,0,"actual"
"DZ",2013,0,"actual"
"DZ",2014,0,"proj"
"DZ",2015,0,"proj"
"DZ",2016,0,"proj"
"DZ",2017,0,"proj"
"DZ",2018,0,"proj"
"DZ",2019,0,"proj"
"DZ",2020,,"proj"
"EG",2000,,"actual"
"EG",2001,,"actual"
"EG",2002,,"actual"
"EG",2003,,"actual"
"EG",2004,4.10628019323672,"actual"
"EG",2005,2.17065868263473,"actual"
"EG",2006,1.35977337110482,"actual"
"EG",2007,1.80505415162455,"actual"
"EG",2008,0.716845878136201,"actual"
"EG",2009,2.87769784172662,"actual"
"EG",2010,0.826446280991736,"actual"
"EG",2011,0.836820083682008,"actual"
"EG",2012,2.89481226712525,"actual"
"EG",2013,1.28840436075322,"actual"
"EG",2014,15.1132491481259,"actual"
"EG",2015,4.55764075067024,"proj"
"EG",2016,0.369139904023625,"proj"
"EG",2017,0.362677217276624,"proj"
"EG",2018,0.279493968814357,"proj"
"EG",2019,0.254862508383635,"proj"
"EG",2020,,"proj"
"ET",2000,15.3626804491178,"actual"
"ET",2001,20.5248359887535,"actual"
"ET",2002,18.8902743142145,"actual"
"ET",2003,29.0008278672865,"actual"
"ET",2004,22.3394162620682,"actual"
"ET",2005,22.6584603166725,"actual"
"ET",2006,19.4672384643932,"actual"
"ET",2007,25.8091964194548,"actual"
"ET",2008,24.9615917390757,"actual"
"ET",2009,26.4594431325169,"actual"
"ET",2010,18.6844210939505,"actual"
"ET",2011,19.2627115674388,"actual"
"ET",2012,11.0626929162452,"actual"
"ET",2013,9.55959531167998,"actual"
"ET",2014,7.53045964650362,"actual"
"ET",2015,6.52177179809556,"actual"
"ET",2016,5.65737811759844,"actual"
"ET",2017,5.4782329996454,"proj"
"ET",2018,5.31337486663508,"proj"
"ET",2019,4.60498778362909,"proj"
"ET",2020,3.7539670973801,"proj"
"ET",2021,3.10623599892254,"proj"
"FJ",2000,,"actual"
"FJ",2001,,"actual"
"FJ",2002,,"actual"
"FJ",2003,,"actual"
"FJ",2004,,"actual"
"FJ",2005,,"actual"
"FJ",2006,,"actual"
"FJ",2007,0.287976961843053,"actual"
"FJ",2008,0.893470790378007,"actual"
"FJ",2009,0.425230333097094,"actual"
"FJ",2010,0.5851755526658,"actual"
"FJ",2011,0.38781163434903,"actual"
"FJ",2012,0.674273858921162,"actual"
"FJ",2013,0.907354345749761,"actual"
"FJ",2014,,"actual"
"FJ",2015,,"proj"
"FJ",2016,,"proj"
"FJ",2017,,"proj"
"FJ",2018,,"proj"
"FJ",2019,,"proj"
"FJ",2020,,"proj"
"FM",2000,64.6505376344086,"actual"
"FM",2001,67.7533664068037,"actual"
"FM",2002,70.6799750467873,"actual"
"FM",2003,71.6549295774648,"actual"
"FM",2004,55.314371257485,"actual"
"FM",2005,61.7365710080942,"actual"
"FM",2006,60.7015032211883,"actual"
"FM",2007,63.7052341597796,"actual"
"FM",2008,62.9506008010681,"actual"
"FM",2009,67.5601750547046,"actual"
"FM",2010,68.2476285571642,"actual"
"FM",2011,68.0597014925373,"actual"
"FM",2012,65.3345724907063,"actual"
"FM",2013,5.96634370219276,"actual"
"FM",2014,45.4377026401112,"actual"
"FM",2015,50.1280081925243,"proj"
"FM",2016,49.1997934950955,"proj"
"FM",2017,48.8866396761134,"proj"
"FM",2018,48.6325211337643,"proj"
"FM",2019,48.2186432406052,"proj"
"FM",2020,47.9904306220096,"proj"
"GA",2000,0,"actual"
"GA",2001,0,"actual"
"GA",2002,0.17432791999266,"actual"
"GA",2003,0.112781954887218,"actual"
"GA",2004,0.183920126116658,"actual"
"GA",2005,0.139450564774787,"actual"
"GA",2006,0,"actual"
"GA",2007,0.0122212037885732,"actual"
"GA",2008,0,"actual"
"GA",2009,0.0593471810089021,"actual"
"GA",2010,0,"actual"
"GA",2011,0,"actual"
"GA",2012,0,"actual"
"GA",2013,0,"actual"
"GA",2014,0,"actual"
"GA",2015,0,"actual"
"GA",2016,0,"proj"
"GA",2017,0,"proj"
"GA",2018,0,"proj"
"GA",2019,0,"proj"
"GA",2020,0,"proj"
"GA",2021,0,"proj"
"GD",2000,9.86384266263238,"actual"
"GD",2001,13.6762481089259,"actual"
"GD",2002,7.37139272271016,"actual"
"GD",2003,20.0629235237173,"actual"
"GD",2004,22.5748656257998,"actual"
"GD",2005,30.1725809579213,"actual"
"GD",2006,25.82485202477,"actual"
"GD",2007,3.88066397487663,"actual"
"GD",2008,13.7771184869275,"actual"
"GD",2009,14.4123232749525,"actual"
"GD",2010,16.3611544461778,"actual"
"GD",2011,14.2022562449637,"actual"
"GD",2012,5.27487202314712,"actual"
"GD",2013,6.59363808721298,"actual"
"GD",2014,16.672196416722,"actual"
"GD",2015,13.2482528106958,"actual"
